venue_id,stadium_id,stadium_name,city_name,country_name,tournament_id,tournament_year,award_year,opened_year,stadium_capacity,design_purpose,newly_built,current_status,status_detail,not_in_use_reason,wikipedia_link,iso3c,gdp_per_capita,cpi_score,city_pop_thousands,city_pop_pct_rank,city_pop_z,city_pop_year_used,city_pop_year_gap,venue_age,years_since_event,years_since_construction,coords,venue_lon,venue_lat,city_lon,city_lat,distance_mi
S-190,S-190,Estadio Carlos Tartiere,Oviedo,Spain,WC-1982,1982,1966,1932,24000,Multi-purpose,Existing,not in use,demolished 2003,replaced by successor stadium,https://en.wikipedia.org/wiki/Estadio_Carlos_Tartiere_(1932),ESP,915.62923367863,NA,164.4,0.7444405224144017,-0.09375003730155249,1975,9,50,44,94,Point(-5.86082 43.35791),-5.86082,43.35791,-5.84680569413645,43.3662987994318,0.912908377880711
S-191,S-191,Estadio Benito Villamarín,Seville,Spain,WC-1982,1982,1966,1929,50000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Benito_Villamar%C3%ADn,ESP,915.62923367863,NA,575.312,0.9373455700670668,0.4651193820636588,1975,9,53,44,97,Point(-5.981611 37.356403),-5.981611,37.356403,-5.96817181304462,37.3874323714255,2.2699127106957437
S-192,S-192,Estadio Ramón Sánchez Pizjuán,Seville,Spain,WC-1982,1982,1966,1958,68000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Ramón_Sánchez_Pizjuán_Stadium,ESP,915.62923367863,NA,575.312,0.9373455700670668,0.4651193820636588,1975,9,24,44,68,Point(-5.970467 37.383878),-5.970467,37.383878,-5.96817181304462,37.3874323714255,0.2763319875324808
S-193,S-193,Estadio Luis Casanova,Valencia,Spain,WC-1982,1982,1966,1923,50000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Mestalla_Stadium,ESP,915.62923367863,NA,936.706,0.9639957642075538,0.9566408147355476,1975,9,59,44,103,Point(-0.358333 39.474722),-0.358333,39.474722,-0.390810848671691,39.470354440435,1.760274713245087
S-194,S-194,Estadio José Zorrilla,Valladolid,Spain,WC-1982,1982,1966,1982,30000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_José_Zorrilla,ESP,915.62923367863,NA,264.287,0.8573949876456054,0.0421033563499662,1975,9,0,44,44,Point(-4.761111 41.644444),-4.761111,41.644444,-4.7281629097569,41.6405493838678,1.7243196835686743
S-195,S-195,Balaídos,Vigo,Spain,WC-1982,1982,1966,1928,33000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Bala%C3%ADdos,ESP,915.62923367863,NA,206.121,0.8035651253088598,-0.03700652276477578,1975,9,54,44,98,Point(-8.740328 42.211861),-8.740328,42.211861,-8.71906473587526,42.2255339502581,1.4425504217837302
S-196,S-196,Estadio La Romareda,Zaragoza,Spain,WC-1982,1982,1966,1957,42000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/La_Romareda,ESP,915.62923367863,NA,446.172,0.9196964348746912,0.2894798368159576,1975,9,25,44,69,Point(-0.901822 41.636592),-0.901822,41.636592,-0.89068344974455,41.6504702938128,1.1193982266012397
S-197,S-197,Ryavallen,Borås,Sweden,WC-1958,1958,1950,1941,15000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Ryavallen,SWE,NA,NA,50.436,0.00525964267824344,-0.2102350877803221,2025,75,17,68,85,Point(12.934921 57.735724),12.934921,57.735724,12.9509099540544,57.720830349442,1.1874495262776474
S-198,S-198,Tunavallen,Eskilstuna,Sweden,WC-1958,1958,1950,1924,22000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Tunavallen,SWE,NA,NA,52.213,0.02980464184337953,-0.2088546995081377,2025,75,34,68,102,Point(16.495 59.370667),16.495,59.370667,16.5086850984729,59.3716804350637,0.48734186227153514
S-199,S-199,Strömvallen,Gävle,Sweden,WC-1995,1995,1993,1903,7000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Strömvallen,SWE,24389.8738124128,NA,NA,NA,NA,NA,NA,92,31,123,Point(17.1275 60.673055555),17.1275,60.673055555,NA,NA,NA
S-200,S-200,Ullevi,Gothenburg,Sweden,WC-1958,1958,1950,1958,54000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Ullevi,SWE,NA,NA,419.854,0.9129897635015884,0.2536854930663138,1975,25,0,68,68,Point(11.987222222 57.705833333),11.987222222,57.705833333,11.9717669053325,57.7021798658236,0.6245980904353328
S-201,S-201,Örjans Vall,Halmstad,Sweden,WC-1958,1958,1950,1922,15000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Örjans_Vall,SWE,NA,NA,NA,NA,NA,NA,NA,36,68,104,Point(12.866388888 56.684166666),12.866388888,56.684166666,NA,NA,NA
S-202,S-202,Olympia,Helsingborg,Sweden,WC-1958,1958,1950,1898,27000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Olympia_(Helsingborg),SWE,NA,NA,65.959,0.2515001764913519,-0.22763676855235743,1975,25,60,68,128,Point(12.706944444 56.049444444),12.706944444,56.049444444,12.7111556293261,56.0439478878835,0.413547804617921
S-202,S-202,Olympia,Helsingborg,Sweden,WC-1995,1995,1993,1898,27000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Olympia_(Helsingborg),SWE,24389.8738124128,NA,67.341,0.1962413182622906,-0.2278150910962808,1993,0,97,31,128,Point(12.706944444 56.049444444),12.706944444,56.049444444,12.7111556293261,56.0439478878835,0.413547804617921
S-203,S-203,Tingvalla IP,Karlstad,Sweden,WC-1995,1995,1993,1919,5000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Tingvalla_IP,SWE,24389.8738124128,NA,NA,NA,NA,NA,NA,76,31,107,Point(13.4935 59.386694),13.4935,59.386694,NA,NA,NA
S-204,S-204,Malmö Stadion,Malmö,Sweden,WC-1958,1958,1950,1958,30000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Malmö_Stadion,SWE,NA,NA,220.628,0.8198023296858454,-0.01727597542926086,1975,25,0,68,68,Point(12.989166666 55.586111111),12.989166666,55.586111111,13.0077406505374,55.5879949157981,0.7376968411034539
S-205,S-205,Idrottsparken,Norrköping,Sweden,WC-1958,1958,1950,1903,20000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Nya_Parken,SWE,NA,NA,73.811,0.34468761030709494,-0.216957492500902,1975,25,55,68,123,Point(16.173055555 58.584166666),16.173055555,58.584166666,16.1833218640427,58.5860076196156,0.3914343381150075
S-206,S-206,Eyravallen,Örebro,Sweden,WC-1958,1958,1950,1923,13000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Behrn_Arena,SWE,NA,NA,67.835,0.2751500176491352,-0.2250852757005324,1975,25,35,68,103,Point(15.22305556 59.26611111),15.22305556,59.26611111,15.2061095469711,59.2768422075679,0.9537895235319198
S-207,S-207,Jernvallen,Sandviken,Sweden,WC-1958,1958,1950,1938,20000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Jernvallen,SWE,NA,NA,NA,NA,NA,NA,NA,20,68,88,Point(16.773055555 60.608888888),16.773055555,60.608888888,NA,NA,NA
S-208,S-208,Råsunda Stadium,Solna,Sweden,WC-1958,1958,1950,1937,52000,Single-purpose,Existing,not in use,demolished 2013,replaced by successor stadium,https://en.wikipedia.org/wiki/Råsunda_Stadium,SWE,NA,NA,783.776,0.953759265795976,0.7486451847624103,1975,25,21,68,89,Point(17.996388888 59.362777777),17.996388888,59.362777777,18.0053035962164,59.3309351708167,2.2249055544061207
S-208,S-208,Råsunda Stadium,Solna,Sweden,WC-1995,1995,1993,1937,52000,Single-purpose,Existing,not in use,demolished 2013,replaced by successor stadium,https://en.wikipedia.org/wiki/Råsunda_Stadium,SWE,24389.8738124128,NA,899.689,0.9516546370693176,0.653132597638571,1993,0,58,31,89,Point(17.996388888 59.362777777),17.996388888,59.362777777,18.0053035962164,59.3309351708167,2.2249055544061207
S-209,S-209,Rimnersvallen,Uddevalla,Sweden,WC-1958,1958,1950,1923,18000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Rimnersvallen,SWE,NA,NA,NA,NA,NA,NA,NA,35,68,103,Point(11.95 58.35666667),11.95,58.35666667,NA,NA,NA
S-210,S-210,Arosvallen,Västerås,Sweden,WC-1958,1958,1950,1932,10000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Arosvallen,SWE,NA,NA,81.066,0.408224496999647,-0.20709017872691973,1975,25,26,68,94,Point(16.54104444 59.62044722),16.54104444,59.62044722,16.5461188760224,59.6155486745212,0.38252487585473466
S-210,S-210,Arosvallen,Västerås,Sweden,WC-1995,1995,1993,1932,10000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Arosvallen,SWE,24389.8738124128,NA,86.835,0.38785237641291026,-0.20718286245610004,1993,0,63,31,94,Point(16.54104444 59.62044722),16.54104444,59.62044722,16.5461188760224,59.6155486745212,0.38252487585473466
S-211,S-211,St. Jakob Stadium,Basel,Switzerland,WC-1954,1954,1946,1954,55000,Single-purpose,New,in use,rebuilt 2001,NA,https://en.wikipedia.org/wiki/St._Jakob_Stadium,CHE,NA,NA,222.185,0.8208612777973879,-0.01515834516791137,1975,29,0,72,72,Point(7.62 47.541389),7.62,47.541389,7.59042531068906,47.5450845220097,1.404381463317588
S-212,S-212,Wankdorf Stadium,Bern,Switzerland,WC-1954,1954,1946,1954,65000,Single-purpose,New,in use,rebuilt 2005,NA,https://en.wikipedia.org/wiki/Wankdorf_Stadium,CHE,NA,NA,186.898,0.7799152841510766,-0.06315116407108337,1975,29,0,72,72,Point(7.465 46.962778),7.465,46.962778,7.44830655781065,46.9488223088713,1.2462125748103385
S-213,S-213,Charmilles Stadium,Geneva,Switzerland,WC-1954,1954,1946,1930,36000,Multi-purpose,Existing,not in use,demolished 2012,replaced by successor stadium,https://en.wikipedia.org/wiki/Charmilles_Stadium,CHE,NA,NA,220.138,0.8194493469819979,-0.01794241012936439,1975,29,24,72,96,Point(6.1182 46.2091),6.1182,46.2091,6.13719133822595,46.2013179602902,1.0565527334692495
S-214,S-214,Stade Olympique de la Pontaise,Lausanne,Switzerland,WC-1954,1954,1946,1954,50000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Stade_Olympique_de_la_Pontaise,CHE,NA,NA,163.285,0.7421461348393928,-0.09526651626199222,1975,29,0,72,72,Point(6.625 46.534),6.625,46.534,6.61975027358376,46.5265509547973,0.572626270207793
S-215,S-215,Cornaredo Stadium,Lugano,Switzerland,WC-1954,1954,1946,1951,36000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Cornaredo_Stadium,CHE,NA,NA,54.777,0.07571478997529121,-0.24284508042288397,1975,29,3,72,75,Point(8.961667 46.023611),8.961667,46.023611,8.95227996742613,46.0126979459527,0.8792799858894755
S-216,S-216,Hardturm Stadium,Zürich,Switzerland,WC-1954,1954,1946,1929,35000,Single-purpose,Existing,not in use,demolished 2008,replaced by successor stadium,https://en.wikipedia.org/wiki/Hardturm,CHE,NA,NA,246.287,0.8418637486763149,0.01762208165228449,1975,29,25,72,97,Point(8.504722 47.393056),8.504722,47.393056,8.53503966996854,47.38078336105,1.6542558090267296
S-217,S-217,Foxboro Stadium,Boston,United States,WC-1999,1999,1996,1971,59000,Multi-purpose,Existing,not in use,demolished 2002,replaced by successor stadium,https://en.wikipedia.org/wiki/Foxboro_Stadium,USA,29967.7127181749,NA,1385.131,0.970734126984127,1.1469212497652477,1996,0,28,27,55,Point(-71.267441666 42.0927),-71.267441666,42.0927,-71.0937500397077,42.3502483991464,19.91307349735588
S-218,S-218,Home Depot Center,Carson,United States,WC-2003,2003,2003,2003,28000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Dignity_Health_Sports_Park,USA,39490.3023903176,NA,11324.694,0.9975067996373528,10.307857847006368,2003,0,0,23,23,Point(-118.261111111 33.864444444),-118.261111111,33.864444444,-118.116720299597,33.9842364485583,11.719315139360452
S-219,S-219,Soldier Field,Chicago,United States,WC-1994,1994,1988,1924,65000,Multi-purpose,Existing,in use,rebuilt 2003,NA,https://en.wikipedia.org/wiki/Soldier_Field,USA,21417.0119305191,NA,3448.685,0.9924321115892566,3.5766818727110374,1988,0,70,32,102,Point(-87.616666666 41.8625),-87.616666666,41.8625,-87.7074504792355,41.8726060313807,4.728310558109484
S-219,S-219,Soldier Field,Chicago,United States,WC-1999,1999,1996,1924,65000,Multi-purpose,Existing,in use,rebuilt 2003,NA,https://en.wikipedia.org/wiki/Soldier_Field,USA,29967.7127181749,NA,3641.935,0.992311507936508,3.491457972200765,1996,0,75,27,102,Point(-87.616666666 41.8625),-87.616666666,41.8625,-87.7074504792355,41.8726060313807,4.728310558109484
S-220,S-220,Columbus Crew Stadium,Columbus,United States,WC-2003,2003,2003,1999,23000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Mapfre_Stadium,USA,39490.3023903176,NA,268.597,0.8153898458748867,-0.03074413195353716,2003,0,4,23,27,Point(-82.991111111 40.009444444),-82.991111111,40.009444444,-82.9691092534267,40.0169421778295,1.2757803650219668
S-221,S-221,Cotton Bowl,Dallas,United States,WC-1994,1994,1988,1930,64000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Cotton_Bowl_(stadium),USA,21417.0119305191,NA,321.18,0.8605134292921799,0.05770926129732553,1988,0,64,32,96,Point(-96.759722222 32.779722222),-96.759722222,32.779722222,-96.8098966500864,32.9110343791307,9.539514492800896
S-222,S-222,Giants Stadium,East Rutherford,United States,WC-1994,1994,1988,1976,76000,Multi-purpose,Existing,not in use,demolished 2010,replaced by successor stadium,https://en.wikipedia.org/wiki/Giants_Stadium,USA,21417.0119305191,NA,11967.62,0.998516100311619,13.161926002908649,1988,0,18,32,50,Point(-74.074433 40.813726),-74.074433,40.813726,-73.9326853899908,40.7378578900136,9.092258619997871
S-217,S-223,Foxboro Stadium,Foxborough,United States,WC-1994,1994,1988,1971,54000,Multi-purpose,Existing,not in use,demolished 2002,replaced by successor stadium,https://en.wikipedia.org/wiki/Foxboro_Stadium,USA,21417.0119305191,NA,1236.769,0.9672058168867784,1.0879018954615136,1988,0,23,32,55,Point(-71.267441666 42.0927),-71.267441666,42.0927,-71.0937500397077,42.3502483991464,19.91307349735588
S-224,S-224,Gillette Stadium,Foxborough,United States,WC-2003,2003,2003,2002,68000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Gillette_Stadium,USA,39490.3023903176,NA,1490.294,0.9698549410698096,1.1116697797450832,2003,0,1,23,24,Point(-71.264344444 42.090944444),-71.264344444,42.090944444,-71.0937500397077,42.3502483991464,19.95184189200602
S-225,S-225,Rose Bowl,Los Angeles,United States,WC-1999,1999,1996,1922,96000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),USA,29967.7127181749,NA,10800.24,0.9977678571428572,10.928040388260724,1996,0,77,27,104,Point(-118.1676 34.1614),-118.1676,34.1614,-118.116720299597,33.9842364485583,12.596535101800862
S-222,S-226,Giants Stadium,New York City,United States,WC-1999,1999,1996,1976,78000,Multi-purpose,Existing,not in use,demolished 2010,replaced by successor stadium,https://en.wikipedia.org/wiki/Giants_Stadium,USA,29967.7127181749,NA,12636.447,0.9982638888888888,12.83562950166763,1996,0,23,27,50,Point(-74.074433 40.813726),-74.074433,40.813726,-73.9326853899908,40.7378578900136,9.092258619997871
S-227,S-227,Citrus Bowl,Orlando,United States,WC-1994,1994,1988,1936,62000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Citrus_Bowl_(stadium),USA,21417.0119305191,NA,58.78,0.13537117903930132,-0.22302082047185476,2000,12,58,32,90,Point(-81.402777777 28.539166666),-81.402777777,28.539166666,-81.343761712021,28.5950969394566,5.274560256099554
S-225,S-228,Rose Bowl,Pasadena,United States,WC-1994,1994,1988,1922,94000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Rose_Bowl_(stadium),USA,21417.0119305191,NA,9854.198,0.997328980560914,10.783968450687563,1988,0,72,32,104,Point(-118.1676 34.1614),-118.1676,34.1614,-118.116720299597,33.9842364485583,12.596535101800862
S-229,S-229,Lincoln Financial Field,Philadelphia,United States,WC-2003,2003,2003,2003,70000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Lincoln_Financial_Field,USA,39490.3023903176,NA,2065.194,0.9790344514959202,1.6492611447361871,2003,0,0,23,23,Point(-75.16776 39.90089),-75.16776,39.90089,-75.1613453952768,39.9821528990068,5.631312357514365
S-230,S-230,Pontiac Silverdome,Pontiac,United States,WC-1994,1994,1988,1975,78000,Multi-purpose,Existing,not in use,demolished 2017,abandoned before demolition,https://en.wikipedia.org/wiki/Pontiac_Silverdome,USA,21417.0119305191,NA,950.673,0.9559281792550824,0.7659954594254346,1988,0,19,32,51,Point(-83.255 42.645833333),-83.255,42.645833333,-83.1542930265679,42.4156989883852,16.725813707915734
S-231,S-231,Civic Stadium,Portland,United States,WC-1999,1999,1996,1926,27000,Multi-purpose,Existing,in use,NA,NA,"https://en.wikipedia.org/wiki/Civic_Stadium_(Portland,_Oregon)",USA,29967.7127181749,NA,554.56,0.922123015873016,0.28406199832383255,1996,0,73,27,100,Point(-122.691666666 45.521388888),-122.691666666,45.521388888,-122.687628073461,45.5156839998783,0.44049024686226396
S-231,S-232,PGE Park,Portland,United States,WC-2003,2003,2003,1926,28000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Providence_Park,USA,39490.3023903176,NA,797.957,0.9429963735267451,0.4642625909055528,2003,0,77,23,100,Point(-122.691666666 45.521388888),-122.691666666,45.521388888,-122.687628073461,45.5156839998783,0.44049024686226396
S-233,S-233,Stanford Stadium,San Fransisco,United States,WC-1999,1999,1996,1921,85000,Multi-purpose,Existing,in use,rebuilt 2006,NA,https://en.wikipedia.org/wiki/Stanford_Stadium,USA,29967.7127181749,NA,2760.657,0.9877232142857144,2.57592049811151,1996,0,78,27,105,Point(-122.161111111 37.434444444),-122.161111111,37.434444444,-122.625238949058,37.7908132131578,35.41739101418966
S-234,S-234,Spartan Stadium,San Jose,United States,WC-1999,1999,1996,1933,26000,Multi-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Spartan_Stadium_(San_Jose),USA,29967.7127181749,NA,2760.657,0.9877232142857144,2.57592049811151,1996,0,66,27,93,Point(-121.868333333 37.319722222),-121.868333333,37.319722222,-122.625238949058,37.7908132131578,52.768725680187416
S-233,S-235,Stanford Stadium,Stanford,United States,WC-1994,1994,1988,1921,84000,Multi-purpose,Existing,in use,rebuilt 2006,NA,https://en.wikipedia.org/wiki/Stanford_Stadium,USA,21417.0119305191,NA,2571.313,0.9884255824306276,2.589489833682716,1988,0,73,32,105,Point(-122.161111111 37.434444444),-122.161111111,37.434444444,-122.625238949058,37.7908132131578,35.41739101418966
S-236,S-236,Jack Kent Cooke Stadium,"Washington, D.C.",United States,WC-1999,1999,1996,1997,80000,Multi-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Jack_Kent_Cooke_Stadium,USA,29967.7127181749,NA,1619.831,0.9750744047619048,1.39074515682834,1996,0,2,27,29,Point(-76.864444444 38.907777777),-76.864444444,38.907777777,-77.0743377301391,38.9071419499321,11.297824424631216
S-237,S-237,RFK Stadium,"Washington, D.C.",United States,WC-1994,1994,1988,1961,53000,Multi-purpose,Existing,not in use,demolished 2023,abandoned before demolition,https://en.wikipedia.org/wiki/Robert_F._Kennedy_Memorial_Stadium,USA,21417.0119305191,NA,1354.572,0.9701736162635406,1.2204502145025282,1988,0,33,32,65,Point(-76.971944444 38.89),-76.971944444,38.89,-77.0743377301391,38.9071419499321,5.638212673193035
S-237,S-237,RFK Stadium,"Washington, D.C.",United States,WC-2003,2003,2003,1961,53000,Multi-purpose,Existing,not in use,demolished 2023,abandoned before demolition,https://en.wikipedia.org/wiki/Robert_F._Kennedy_Memorial_Stadium,USA,39490.3023903176,NA,2068.634,0.979374433363554,1.6524779029473011,2003,0,42,23,65,Point(-76.971944444 38.89),-76.971944444,38.89,-77.0743377301391,38.9071419499321,5.638212673193035
S-238,S-238,Estadio Centenario,Montevideo,Uruguay,WC-1930,1930,1929,1930,90000,Single-purpose,New,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Centenario,URY,NA,NA,1353.187,0.9772326156018356,1.523084468478058,1975,46,0,96,96,Point(-56.152778 -34.894444),-56.152778,-34.894444,-56.1702779466172,-34.8666598115031,2.16324301163531
S-239,S-239,Estadio Gran Parque Central,Montevideo,Uruguay,WC-1930,1930,1929,1900,20000,Single-purpose,Existing,in use,NA,NA,https://en.wikipedia.org/wiki/Estadio_Gran_Parque_Central,URY,NA,NA,1353.187,0.9772326156018356,1.523084468478058,1975,46,30,96,126,Point(-56.159 -34.8845),-56.159,-34.8845,-56.1702779466172,-34.8666598115031,1.3901093042129815
S-240,S-240,Estadio Pocitos,Montevideo,Uruguay,WC-1930,1930,1929,1921,10000,Multi-purpose,Existing,not in use,demolished ~1940,urban redevelopment,https://en.wikipedia.org/wiki/Estadio_Pocitos,URY,NA,NA,1353.187,0.9772326156018356,1.523084468478058,1975,46,9,96,105,Point(-56.1562 -34.905053),-56.1562,-34.905053,-56.1702779466172,-34.8666598115031,2.7732217813125133
